2024-09-22 21:57:34,286 - AX: 64176, AY: 1444, AZ: 16272
2024-09-22 21:57:34,290 - AX: 64132, AY: 1472, AZ: 16124
2024-09-22 21:57:34,306 - AX: 64236, AY: 1584, AZ: 16284
2024-09-22 21:57:34,310 - AX: 64168, AY: 1524, AZ: 16316
2024-09-22 21:57:34,325 - AX: 64152, AY: 1460, AZ: 16392
2024-09-22 21:57:35,946 - AX: 63488, AY: 1300, AZ: 16068
2024-09-22 21:57:35,950 - AX: 62904, AY: 1008, AZ: 16368
2024-09-22 21:57:35,966 - AX: 63016, AY: 1632, AZ: 16432
2024-09-22 21:57:35,970 - AX: 63064, AY: 1552, AZ: 16552
2024-09-22 21:57:35,986 - AX: 63312, AY: 972, AZ: 15736
2024-09-22 21:57:35,990 - AX: 63668, AY: 1712, AZ: 16692
2024-09-22 21:57:36,026 - AX: 64576, AY: 1500, AZ: 15980
2024-09-22 21:57:36,030 - AX: 64852, AY: 1500, AZ: 16352
2024-09-22 21:57:36,046 - AX: 64824, AY: 1756, AZ: 16536
2024-09-22 21:57:36,050 - AX: 64944, AY: 1428, AZ: 16436
2024-09-22 21:57:36,066 - AX: 65088, AY: 1520, AZ: 16308
2024-09-22 21:57:36,071 - AX: 65184, AY: 1292, AZ: 16168
2024-09-22 21:57:36,113 - AX: 64748, AY: 1440, AZ: 16160
2024-09-22 21:57:36,130 - AX: 64580, AY: 1616, AZ: 16372
2024-09-22 21:57:36,133 - AX: 64364, AY: 1668, AZ: 16156
2024-09-22 21:57:36,151 - AX: 64116, AY: 1552, AZ: 16388
2024-09-22 21:57:36,154 - AX: 64156, AY: 1576, AZ: 16484
2024-09-22 21:57:36,170 - AX: 63984, AY: 1484, AZ: 16280
2024-09-22 21:57:36,173 - AX: 64168, AY: 1604, AZ: 16628
2024-09-22 21:57:36,190 - AX: 64008, AY: 1464, AZ: 16384
2024-09-22 21:57:36,193 - AX: 63936, AY: 1524, AZ: 16368
2024-09-22 21:57:36,210 - AX: 63964, AY: 1384, AZ: 16368
2024-09-22 21:57:36,213 - AX: 64056, AY: 1280, AZ: 16216
2024-09-22 21:57:36,226 - AX: 64020, AY: 1580, AZ: 16516
2024-09-22 21:57:36,230 - AX: 64240, AY: 1560, AZ: 16460
2024-09-22 21:57:36,237 - AX: 64260, AY: 1424, AZ: 16248
2024-09-22 21:57:36,250 - AX: 64320, AY: 1612, AZ: 16260
2024-09-22 21:57:36,253 - AX: 64364, AY: 1768, AZ: 16464
2024-09-22 21:57:36,270 - AX: 64456, AY: 1712, AZ: 16384
2024-09-22 21:57:36,273 - AX: 64608, AY: 1608, AZ: 16528
2024-09-22 21:57:36,290 - AX: 64660, AY: 1508, AZ: 16352
2024-09-22 21:57:36,305 - AX: 64632, AY: 1356, AZ: 16308
2024-09-22 21:57:36,308 - AX: 64632, AY: 1584, AZ: 16200
2024-09-22 21:57:36,313 - AX: 64684, AY: 1500, AZ: 16284
2024-09-22 21:57:36,330 - AX: 64636, AY: 1540, AZ: 16192
2024-09-22 21:57:36,333 - AX: 64636, AY: 1536, AZ: 16328
2024-09-22 21:57:36,350 - AX: 64452, AY: 1540, AZ: 16140
2024-09-22 21:57:36,414 - AX: 64176, AY: 1632, AZ: 16372
